,Selection,Insertion,Shell,Quick,Hybrid Quick,Merge,Radix
0,0.09659314632415772,0.08058450222015381,0.004229056835174561,0.003636147975921631,0.0036012864112854003,0.008321058750152589,0.002916851043701172
1,0.09532169818878174,0.07674880504608154,0.004206228256225586,0.0033300280570983886,0.003350956439971924,0.008148989677429198,0.0028452420234680175
2,0.09570451021194458,0.08121330738067627,0.0042070460319519045,0.0032508182525634766,0.003289520740509033,0.008224642276763916,0.0028357791900634768
