,Selection,Insertion,Shell,Quick,Hybrid Quick,Merge,Radix
0,0.0010516762733459473,0.0009558987617492676,0.0002590060234069824,0.0002509641647338867,0.00023970603942871093,0.0007820868492126465,0.0003534412384033203
1,0.0010109925270080566,0.0007972908020019531,0.00028566598892211916,0.0002412724494934082,0.00023349761962890625,0.0007577061653137207,0.0003387951850891113
2,0.0010651135444641113,0.0008850121498107911,0.00027961015701293945,0.0002455949783325195,0.00023505210876464844,0.0008009624481201172,0.00036288022994995117
