,Selection,Insertion,Shell,Quick,Hybrid Quick,Merge,Radix
0,0.09606786012649536,0.07958347082138062,0.00404280424118042,0.00368072509765625,0.003675363063812256,0.008136987686157227,0.002793123722076416
1,0.0952586030960083,0.07873163938522339,0.004178051948547363,0.0034316158294677734,0.0034880471229553223,0.00819528579711914,0.002807765007019043
2,0.0953281044960022,0.0787172269821167,0.0041326117515563966,0.0035092759132385252,0.00355496883392334,0.008176801204681396,0.0027908992767333982
