,Selection,Insertion,Shell,Quick,Hybrid Quick,Merge,Radix
0,0.02513904094696045,0.020402138233184815,0.0018957209587097167,0.001704862117767334,0.001675717830657959,0.004110114574432373,0.001718425750732422
1,0.024573638439178466,0.02074164628982544,0.0019372153282165528,0.0016904258728027343,0.0016505742073059083,0.004086332321166992,0.0017199230194091797
2,0.024364724159240722,0.019526863098144533,0.0018805623054504394,0.001623075008392334,0.0016127395629882812,0.004015309810638428,0.0016979479789733887
